,Company,line_key,header_key,JRNENTRY,trxdate,ACTNUMBR_1,ACTNUMBR_2,ACTNUMBR_3,ACTNUMBR_4,ACTNUMBR_5,REFRENCE,DSCRIPTN,CRDTAMNT,DEBITAMT,ORCRDAMT,ORDBTAMT,CURNCYID,CC_CODE_LEGACY,FULLGL,gp_rec_id,FUNLCURR,gp_trip_code,gp_service_id,Header Key*,Add Only,Create Journal with Errors,Accounting Journal,Auto Complete,Comment,Worker,Accounting Journal ID,Submit,Disable Optional Worktag Balancing,Locked in Workday,Round Ledger Amounts,Journal Number,Company*,Currency*,Ledger Type*,Book Code,Accounting Date*,Journal Source*,Balancing Worktag,Optional Balancing Worktags+,External Supplier Invoice Source,Record Quantity,Journal Entry Memo,External Reference ID,Document Link,Adjustment Journal,Include Tax Lines,Create Reversal,Reversal Date,Control Total Amount,Currency Rate Type,Display Account Set,Row ID*,Content Type,Filename,Encoding,Compressed,File Content,Companies Without Access+,Skip,Discard On Exit Validation Error,File Name*,Event Attachment Description,Event Attachment Category,File,Legacy Ledger Account,Workday Ledger Account SC,Legacy ID_x,Legacy ID CC_CODE_LEGACY,Legacy Description_x,CC_Code,Legacy ID_y,Legacy Description_y,RevenueCategory,Legacy ID ACTNUMBR_4,Legacy Description - Legacy Name: Reporting Office_x,operational_territory_oh,Legacy Description - Legacy Name: Reporting Office_y,operational_territory_rev_cog,Legacy ID FULLGL,Legacy Description,Posting Type,Account Category Number,Gross margin category,Workday ID Ledger Account,bookingno,id_x,trip_code,parent_trip_code,reporting_office_name,revenue_fraction,travel_style,revenue_stream,id_y,billing_group_name,agent,associated_agent,online,agent_code,sub_territory,service_id
35504,Canada,55,1889520,1965731,2021-08-24,10,0,10,900,12001,B-01631904                     ,GPFENHDSLJ211002-O1            ,4749.0,0.0,4749.0,0.0,CAD            ,10-900,10-000-10-900-12001,6983057,CAD            ,GPFENHDSLJ211002-O1,0,1889520,Y,,,Y,,,,Y,,,,Legacy_1965731,10,CAD            ,Actuals,,2021-08-24,Conversion,,,,,B-01631904                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001,1631904.0,,,,,,,,1631904.0,TPI,37433.0,0.0,0.0,1512892.0,Canada Southwest Ontario,4044580.0
35505,Canada,55,1889520,1965731,2021-08-24,10,0,10,900,12001,B-01631904                     ,GPFENHDSLJ211002-O1            ,4749.0,0.0,4749.0,0.0,CAD            ,10-900,10-000-10-900-12001,6983057,CAD            ,GPFENHDSLJ211002-O1,0,1889520,Y,,,Y,,,,Y,,,,Legacy_1965731,10,CAD            ,Actuals,,2021-08-24,Conversion,,,,,B-01631904                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001,1631904.0,,,,,,,,1631904.0,TPI,37433.0,0.0,0.0,1512892.0,Canada Southwest Ontario,4044581.0
35506,Canada,55,1889520,1965731,2021-08-24,10,0,10,900,12001,B-01631904                     ,GPFENHDSLJ211002-O1            ,4749.0,0.0,4749.0,0.0,CAD            ,10-900,10-000-10-900-12001,6983057,CAD            ,GPFENHDSLJ211002-O1,0,1889520,Y,,,Y,,,,Y,,,,Legacy_1965731,10,CAD            ,Actuals,,2021-08-24,Conversion,,,,,B-01631904                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001,1631904.0,,,,,,,,1631904.0,TPI,37433.0,0.0,0.0,1512892.0,Canada Southwest Ontario,4044582.0
35507,Canada,55,1889520,1965731,2021-08-24,10,0,10,900,12001,B-01631904                     ,GPFENHDSLJ211002-O1            ,4749.0,0.0,4749.0,0.0,CAD            ,10-900,10-000-10-900-12001,6983057,CAD            ,GPFENHDSLJ211002-O1,0,1889520,Y,,,Y,,,,Y,,,,Legacy_1965731,10,CAD            ,Actuals,,2021-08-24,Conversion,,,,,B-01631904                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001,1631904.0,,,,,,,,1631904.0,TPI,37433.0,0.0,0.0,1512892.0,Canada Southwest Ontario,4044583.0
35508,Canada,55,1889520,1965731,2021-08-24,10,0,10,900,12001,B-01631904                     ,GPFENHDSLJ211002-O1            ,4749.0,0.0,4749.0,0.0,CAD            ,10-900,10-000-10-900-12001,6983057,CAD            ,GPFENHDSLJ211002-O1,0,1889520,Y,,,Y,,,,Y,,,,Legacy_1965731,10,CAD            ,Actuals,,2021-08-24,Conversion,,,,,B-01631904                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001,1631904.0,,,,,,,,1631904.0,TPI,37433.0,0.0,0.0,1512892.0,Canada Southwest Ontario,4044584.0
35509,Canada,55,1889520,1965731,2021-08-24,10,0,10,900,12001,B-01631904                     ,GPFENHDSLJ211002-O1            ,4749.0,0.0,4749.0,0.0,CAD            ,10-900,10-000-10-900-12001,6983057,CAD            ,GPFENHDSLJ211002-O1,0,1889520,Y,,,Y,,,,Y,,,,Legacy_1965731,10,CAD            ,Actuals,,2021-08-24,Conversion,,,,,B-01631904                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001,1631904.0,,,,,,,,1631904.0,TPI,37433.0,0.0,0.0,1512892.0,Canada Southwest Ontario,3936572.0
35510,Canada,55,1889520,1965731,2021-08-24,10,0,10,900,12001,B-01631904                     ,GPFENHDSLJ211002-O1            ,4749.0,0.0,4749.0,0.0,CAD            ,10-900,10-000-10-900-12001,6983057,CAD            ,GPFENHDSLJ211002-O1,0,1889520,Y,,,Y,,,,Y,,,,Legacy_1965731,10,CAD            ,Actuals,,2021-08-24,Conversion,,,,,B-01631904                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001,1631904.0,,,,,,,,1631904.0,TPI,37433.0,0.0,0.0,1512892.0,Canada Southwest Ontario,3957918.0
35511,Canada,55,1889520,1965731,2021-08-24,10,0,10,900,12001,B-01631904                     ,GPFENHDSLJ211002-O1            ,4749.0,0.0,4749.0,0.0,CAD            ,10-900,10-000-10-900-12001,6983057,CAD            ,GPFENHDSLJ211002-O1,0,1889520,Y,,,Y,,,,Y,,,,Legacy_1965731,10,CAD            ,Actuals,,2021-08-24,Conversion,,,,,B-01631904                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001,1631904.0,,,,,,,,1631904.0,TPI,37433.0,0.0,0.0,1512892.0,Canada Southwest Ontario,3977921.0
35512,Canada,55,1889520,1965731,2021-08-24,10,0,10,900,12001,B-01631904                     ,GPFENHDSLJ211002-O1            ,4749.0,0.0,4749.0,0.0,CAD            ,10-900,10-000-10-900-12001,6983057,CAD            ,GPFENHDSLJ211002-O1,0,1889520,Y,,,Y,,,,Y,,,,Legacy_1965731,10,CAD            ,Actuals,,2021-08-24,Conversion,,,,,B-01631904                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001,1631904.0,,,,,,,,1631904.0,TPI,37433.0,0.0,0.0,1512892.0,Canada Southwest Ontario,3988401.0
35513,Canada,55,1889520,1965731,2021-08-24,10,0,10,900,12001,B-01631904                     ,GPFENHDSLJ211002-O1            ,4749.0,0.0,4749.0,0.0,CAD            ,10-900,10-000-10-900-12001,6983057,CAD            ,GPFENHDSLJ211002-O1,0,1889520,Y,,,Y,,,,Y,,,,Legacy_1965731,10,CAD            ,Actuals,,2021-08-24,Conversion,,,,,B-01631904                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001,1631904.0,,,,,,,,1631904.0,TPI,37433.0,0.0,0.0,1512892.0,Canada Southwest Ontario,4035412.0
35514,Canada,56,1889520,1965731,2021-08-24,10,0,10,900,12001,B-01631904                     ,GPFENHDSLJ211002-O1            ,0.0,1013.27,0.0,1013.27,CAD            ,10-900,10-000-10-900-12001,6983058,CAD            ,GPFENHDSLJ211002-O1,0,1889520,Y,,,Y,,,,Y,,,,Legacy_1965731,10,CAD            ,Actuals,,2021-08-24,Conversion,,,,,B-01631904                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001,1631904.0,,,,,,,,1631904.0,TPI,37433.0,0.0,0.0,1512892.0,Canada Southwest Ontario,4044579.0
35515,Canada,56,1889520,1965731,2021-08-24,10,0,10,900,12001,B-01631904                     ,GPFENHDSLJ211002-O1            ,0.0,1013.27,0.0,1013.27,CAD            ,10-900,10-000-10-900-12001,6983058,CAD            ,GPFENHDSLJ211002-O1,0,1889520,Y,,,Y,,,,Y,,,,Legacy_1965731,10,CAD            ,Actuals,,2021-08-24,Conversion,,,,,B-01631904                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001,1631904.0,,,,,,,,1631904.0,TPI,37433.0,0.0,0.0,1512892.0,Canada Southwest Ontario,4044580.0
35516,Canada,56,1889520,1965731,2021-08-24,10,0,10,900,12001,B-01631904                     ,GPFENHDSLJ211002-O1            ,0.0,1013.27,0.0,1013.27,CAD            ,10-900,10-000-10-900-12001,6983058,CAD            ,GPFENHDSLJ211002-O1,0,1889520,Y,,,Y,,,,Y,,,,Legacy_1965731,10,CAD            ,Actuals,,2021-08-24,Conversion,,,,,B-01631904                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001,1631904.0,,,,,,,,1631904.0,TPI,37433.0,0.0,0.0,1512892.0,Canada Southwest Ontario,4044581.0
35517,Canada,56,1889520,1965731,2021-08-24,10,0,10,900,12001,B-01631904                     ,GPFENHDSLJ211002-O1            ,0.0,1013.27,0.0,1013.27,CAD            ,10-900,10-000-10-900-12001,6983058,CAD            ,GPFENHDSLJ211002-O1,0,1889520,Y,,,Y,,,,Y,,,,Legacy_1965731,10,CAD            ,Actuals,,2021-08-24,Conversion,,,,,B-01631904                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001,1631904.0,,,,,,,,1631904.0,TPI,37433.0,0.0,0.0,1512892.0,Canada Southwest Ontario,4044582.0
35518,Canada,56,1889520,1965731,2021-08-24,10,0,10,900,12001,B-01631904                     ,GPFENHDSLJ211002-O1            ,0.0,1013.27,0.0,1013.27,CAD            ,10-900,10-000-10-900-12001,6983058,CAD            ,GPFENHDSLJ211002-O1,0,1889520,Y,,,Y,,,,Y,,,,Legacy_1965731,10,CAD            ,Actuals,,2021-08-24,Conversion,,,,,B-01631904                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001,1631904.0,,,,,,,,1631904.0,TPI,37433.0,0.0,0.0,1512892.0,Canada Southwest Ontario,4044583.0
35519,Canada,56,1889520,1965731,2021-08-24,10,0,10,900,12001,B-01631904                     ,GPFENHDSLJ211002-O1            ,0.0,1013.27,0.0,1013.27,CAD            ,10-900,10-000-10-900-12001,6983058,CAD            ,GPFENHDSLJ211002-O1,0,1889520,Y,,,Y,,,,Y,,,,Legacy_1965731,10,CAD            ,Actuals,,2021-08-24,Conversion,,,,,B-01631904                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001,1631904.0,,,,,,,,1631904.0,TPI,37433.0,0.0,0.0,1512892.0,Canada Southwest Ontario,4044584.0
35520,Canada,56,1889520,1965731,2021-08-24,10,0,10,900,12001,B-01631904                     ,GPFENHDSLJ211002-O1            ,0.0,1013.27,0.0,1013.27,CAD            ,10-900,10-000-10-900-12001,6983058,CAD            ,GPFENHDSLJ211002-O1,0,1889520,Y,,,Y,,,,Y,,,,Legacy_1965731,10,CAD            ,Actuals,,2021-08-24,Conversion,,,,,B-01631904                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001,1631904.0,,,,,,,,1631904.0,TPI,37433.0,0.0,0.0,1512892.0,Canada Southwest Ontario,3936572.0
35521,Canada,56,1889520,1965731,2021-08-24,10,0,10,900,12001,B-01631904                     ,GPFENHDSLJ211002-O1            ,0.0,1013.27,0.0,1013.27,CAD            ,10-900,10-000-10-900-12001,6983058,CAD            ,GPFENHDSLJ211002-O1,0,1889520,Y,,,Y,,,,Y,,,,Legacy_1965731,10,CAD            ,Actuals,,2021-08-24,Conversion,,,,,B-01631904                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001,1631904.0,,,,,,,,1631904.0,TPI,37433.0,0.0,0.0,1512892.0,Canada Southwest Ontario,3957918.0
35522,Canada,56,1889520,1965731,2021-08-24,10,0,10,900,12001,B-01631904                     ,GPFENHDSLJ211002-O1            ,0.0,1013.27,0.0,1013.27,CAD            ,10-900,10-000-10-900-12001,6983058,CAD            ,GPFENHDSLJ211002-O1,0,1889520,Y,,,Y,,,,Y,,,,Legacy_1965731,10,CAD            ,Actuals,,2021-08-24,Conversion,,,,,B-01631904                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001,1631904.0,,,,,,,,1631904.0,TPI,37433.0,0.0,0.0,1512892.0,Canada Southwest Ontario,3977921.0
35523,Canada,56,1889520,1965731,2021-08-24,10,0,10,900,12001,B-01631904                     ,GPFENHDSLJ211002-O1            ,0.0,1013.27,0.0,1013.27,CAD            ,10-900,10-000-10-900-12001,6983058,CAD            ,GPFENHDSLJ211002-O1,0,1889520,Y,,,Y,,,,Y,,,,Legacy_1965731,10,CAD            ,Actuals,,2021-08-24,Conversion,,,,,B-01631904                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001,1631904.0,,,,,,,,1631904.0,TPI,37433.0,0.0,0.0,1512892.0,Canada Southwest Ontario,3988401.0
35524,Canada,56,1889520,1965731,2021-08-24,10,0,10,900,12001,B-01631904                     ,GPFENHDSLJ211002-O1            ,0.0,1013.27,0.0,1013.27,CAD            ,10-900,10-000-10-900-12001,6983058,CAD            ,GPFENHDSLJ211002-O1,0,1889520,Y,,,Y,,,,Y,,,,Legacy_1965731,10,CAD            ,Actuals,,2021-08-24,Conversion,,,,,B-01631904                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001,1631904.0,,,,,,,,1631904.0,TPI,37433.0,0.0,0.0,1512892.0,Canada Southwest Ontario,4035412.0
35525,Canada,57,1889520,1965731,2021-08-24,10,0,10,900,12001,B-01631904                     ,GPFENHDSLJ211002-O1            ,5978.0,0.0,5978.0,0.0,CAD            ,10-900,10-000-10-900-12001,6983059,CAD            ,GPFENHDSLJ211002-O1,0,1889520,Y,,,Y,,,,Y,,,,Legacy_1965731,10,CAD            ,Actuals,,2021-08-24,Conversion,,,,,B-01631904                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001,1631904.0,,,,,,,,1631904.0,TPI,37433.0,0.0,0.0,1512892.0,Canada Southwest Ontario,4044579.0
35526,Canada,57,1889520,1965731,2021-08-24,10,0,10,900,12001,B-01631904                     ,GPFENHDSLJ211002-O1            ,5978.0,0.0,5978.0,0.0,CAD            ,10-900,10-000-10-900-12001,6983059,CAD            ,GPFENHDSLJ211002-O1,0,1889520,Y,,,Y,,,,Y,,,,Legacy_1965731,10,CAD            ,Actuals,,2021-08-24,Conversion,,,,,B-01631904                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001,1631904.0,,,,,,,,1631904.0,TPI,37433.0,0.0,0.0,1512892.0,Canada Southwest Ontario,4044580.0
35527,Canada,57,1889520,1965731,2021-08-24,10,0,10,900,12001,B-01631904                     ,GPFENHDSLJ211002-O1            ,5978.0,0.0,5978.0,0.0,CAD            ,10-900,10-000-10-900-12001,6983059,CAD            ,GPFENHDSLJ211002-O1,0,1889520,Y,,,Y,,,,Y,,,,Legacy_1965731,10,CAD            ,Actuals,,2021-08-24,Conversion,,,,,B-01631904                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001,1631904.0,,,,,,,,1631904.0,TPI,37433.0,0.0,0.0,1512892.0,Canada Southwest Ontario,4044581.0
35528,Canada,57,1889520,1965731,2021-08-24,10,0,10,900,12001,B-01631904                     ,GPFENHDSLJ211002-O1            ,5978.0,0.0,5978.0,0.0,CAD            ,10-900,10-000-10-900-12001,6983059,CAD            ,GPFENHDSLJ211002-O1,0,1889520,Y,,,Y,,,,Y,,,,Legacy_1965731,10,CAD            ,Actuals,,2021-08-24,Conversion,,,,,B-01631904                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001,1631904.0,,,,,,,,1631904.0,TPI,37433.0,0.0,0.0,1512892.0,Canada Southwest Ontario,4044582.0
35529,Canada,57,1889520,1965731,2021-08-24,10,0,10,900,12001,B-01631904                     ,GPFENHDSLJ211002-O1            ,5978.0,0.0,5978.0,0.0,CAD            ,10-900,10-000-10-900-12001,6983059,CAD            ,GPFENHDSLJ211002-O1,0,1889520,Y,,,Y,,,,Y,,,,Legacy_1965731,10,CAD            ,Actuals,,2021-08-24,Conversion,,,,,B-01631904                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001,1631904.0,,,,,,,,1631904.0,TPI,37433.0,0.0,0.0,1512892.0,Canada Southwest Ontario,4044583.0
35530,Canada,57,1889520,1965731,2021-08-24,10,0,10,900,12001,B-01631904                     ,GPFENHDSLJ211002-O1            ,5978.0,0.0,5978.0,0.0,CAD            ,10-900,10-000-10-900-12001,6983059,CAD            ,GPFENHDSLJ211002-O1,0,1889520,Y,,,Y,,,,Y,,,,Legacy_1965731,10,CAD            ,Actuals,,2021-08-24,Conversion,,,,,B-01631904                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001,1631904.0,,,,,,,,1631904.0,TPI,37433.0,0.0,0.0,1512892.0,Canada Southwest Ontario,4044584.0
35531,Canada,57,1889520,1965731,2021-08-24,10,0,10,900,12001,B-01631904                     ,GPFENHDSLJ211002-O1            ,5978.0,0.0,5978.0,0.0,CAD            ,10-900,10-000-10-900-12001,6983059,CAD            ,GPFENHDSLJ211002-O1,0,1889520,Y,,,Y,,,,Y,,,,Legacy_1965731,10,CAD            ,Actuals,,2021-08-24,Conversion,,,,,B-01631904                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001,1631904.0,,,,,,,,1631904.0,TPI,37433.0,0.0,0.0,1512892.0,Canada Southwest Ontario,3936572.0
35532,Canada,57,1889520,1965731,2021-08-24,10,0,10,900,12001,B-01631904                     ,GPFENHDSLJ211002-O1            ,5978.0,0.0,5978.0,0.0,CAD            ,10-900,10-000-10-900-12001,6983059,CAD            ,GPFENHDSLJ211002-O1,0,1889520,Y,,,Y,,,,Y,,,,Legacy_1965731,10,CAD            ,Actuals,,2021-08-24,Conversion,,,,,B-01631904                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001,1631904.0,,,,,,,,1631904.0,TPI,37433.0,0.0,0.0,1512892.0,Canada Southwest Ontario,3957918.0
35533,Canada,57,1889520,1965731,2021-08-24,10,0,10,900,12001,B-01631904                     ,GPFENHDSLJ211002-O1            ,5978.0,0.0,5978.0,0.0,CAD            ,10-900,10-000-10-900-12001,6983059,CAD            ,GPFENHDSLJ211002-O1,0,1889520,Y,,,Y,,,,Y,,,,Legacy_1965731,10,CAD            ,Actuals,,2021-08-24,Conversion,,,,,B-01631904                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001,1631904.0,,,,,,,,1631904.0,TPI,37433.0,0.0,0.0,1512892.0,Canada Southwest Ontario,3977921.0
35534,Canada,57,1889520,1965731,2021-08-24,10,0,10,900,12001,B-01631904                     ,GPFENHDSLJ211002-O1            ,5978.0,0.0,5978.0,0.0,CAD            ,10-900,10-000-10-900-12001,6983059,CAD            ,GPFENHDSLJ211002-O1,0,1889520,Y,,,Y,,,,Y,,,,Legacy_1965731,10,CAD            ,Actuals,,2021-08-24,Conversion,,,,,B-01631904                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001,1631904.0,,,,,,,,1631904.0,TPI,37433.0,0.0,0.0,1512892.0,Canada Southwest Ontario,3988401.0
35535,Canada,57,1889520,1965731,2021-08-24,10,0,10,900,12001,B-01631904                     ,GPFENHDSLJ211002-O1            ,5978.0,0.0,5978.0,0.0,CAD            ,10-900,10-000-10-900-12001,6983059,CAD            ,GPFENHDSLJ211002-O1,0,1889520,Y,,,Y,,,,Y,,,,Legacy_1965731,10,CAD            ,Actuals,,2021-08-24,Conversion,,,,,B-01631904                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001,1631904.0,,,,,,,,1631904.0,TPI,37433.0,0.0,0.0,1512892.0,Canada Southwest Ontario,4035412.0
35536,Canada,58,1889520,1965731,2021-08-24,10,0,10,900,12001,B-01631904                     ,GPFENHDSLJ211002-O1            ,0.0,1013.27,0.0,1013.27,CAD            ,10-900,10-000-10-900-12001,6983060,CAD            ,GPFENHDSLJ211002-O1,0,1889520,Y,,,Y,,,,Y,,,,Legacy_1965731,10,CAD            ,Actuals,,2021-08-24,Conversion,,,,,B-01631904                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001,1631904.0,,,,,,,,1631904.0,TPI,37433.0,0.0,0.0,1512892.0,Canada Southwest Ontario,4044579.0
35537,Canada,58,1889520,1965731,2021-08-24,10,0,10,900,12001,B-01631904                     ,GPFENHDSLJ211002-O1            ,0.0,1013.27,0.0,1013.27,CAD            ,10-900,10-000-10-900-12001,6983060,CAD            ,GPFENHDSLJ211002-O1,0,1889520,Y,,,Y,,,,Y,,,,Legacy_1965731,10,CAD            ,Actuals,,2021-08-24,Conversion,,,,,B-01631904                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001,1631904.0,,,,,,,,1631904.0,TPI,37433.0,0.0,0.0,1512892.0,Canada Southwest Ontario,4044580.0
35538,Canada,58,1889520,1965731,2021-08-24,10,0,10,900,12001,B-01631904                     ,GPFENHDSLJ211002-O1            ,0.0,1013.27,0.0,1013.27,CAD            ,10-900,10-000-10-900-12001,6983060,CAD            ,GPFENHDSLJ211002-O1,0,1889520,Y,,,Y,,,,Y,,,,Legacy_1965731,10,CAD            ,Actuals,,2021-08-24,Conversion,,,,,B-01631904                     ,,,,,,,,,,,,,,,,,,,,,,,,,,10-900,Administration-Basecamp,CC_10900,,,,900.0,Basecamp,OT_Basecamp,,,10-000-10-900-12001,Contra A/R,Balance Sheet,Accounts Receivable,,12001,1631904.0,,,,,,,,1631904.0,TPI,37433.0,0.0,0.0,1512892.0,Canada Southwest Ontario,4044581.0
